,conf,doi,fig_num,width,height,colors,visual_density
4577,icse-icse2024,10_1145-3597503_3639140,11,524,227,"[('FBFBFB', 0.7534132562127989), ('FFFFFF', 0.16493761980024885), ('374597', 0.004144668258398628), ('791E71', 0.002034502471668292), ('007B7D', 0.0015132663012408785), ('FAFAFA', 0.0007314120455997579), ('C2C2C1', 0.0006641557655446078), ('E3E5EF', 0.0006137135555032451), ('6C6C6B', 0.0005380502404412012), ('898988', 0.0005044221004136261)]",0.0747553552812994
4578,icse-icse2024,10_1145-3597503_3623337,1,476,129,"[('FFFFFF', 0.5549801315875187), ('00FF01', 0.07574425118884763), ('FF3334', 0.026284932577682236), ('000000', 0.02065012051332161), ('B4B4B4', 0.007882222656504461), ('5C5C5C', 0.007637938896488828), ('C2C2C2', 0.0073122272164679826), ('999999', 0.0073122272164679826), ('00FF00', 0.005048531040323106), ('00FF02', 0.004690248192300176)]",0.4115855644583438
4579,icse-icse2024,10_1145-3597503_3639232,1,506,250,"[('FFFFFF', 0.6368221343873518), ('FFFCF5', 0.09007905138339921), ('F8F9FD', 0.033304347826086954), ('F9FCF7', 0.031122529644268773), ('E7E6E6', 0.017810276679841898), ('F9FAFD', 0.0038418972332015812), ('FAFDF8', 0.0028616600790513833), ('FFFDF6', 0.002735177865612648), ('FEFEFE', 0.0026086956521739132), ('FFFDFA', 0.002434782608695652)]",0.1340553359683781
4580,icse-icse2024,10_1145-3597503_3639194,2,464,273,"[('FFFFFF', 0.8955570291777188), ('000000', 0.011083743842364532), ('060606', 0.005123468485537451), ('FBFBFB', 0.004973474801061008), ('BFBFBF', 0.0007341796134899583), ('FEFEFE', 0.000702601995705444), ('FCFCFC', 0.0006710243779209297), ('A0A0A0', 0.0006710243779209297), ('DFDFDF', 0.0006473411645825439), ('FDFDFD', 0.0006394467601364153)]",0.0897672729569278
4581,icse-icse2024,10_1145-3597503_3639138,12,482,275,"[('FFFFFF', 0.650584685024519), ('248AF0', 0.09775179177668804), ('F5413B', 0.07831007167106752), ('FFB92F', 0.07308185590343266), ('FDFDFD', 0.022806488117691436), ('E1E1E1', 0.016341003394945302), ('404040', 0.006880422482082233), ('FEFEFE', 0.006186344775556394), ('E0E0E0', 0.003787250094304036), ('222222', 0.0034326669181440964)]",0.3121916258015843
4582,icse-icse2024,10_1145-3597503_3623321,1,894,420,"[('FFFFFF', 0.8813891552146585), ('000000', 0.025063918184723553), ('FEFEFE', 0.006133482475764355), ('343434', 0.0018483008415894322), ('404040', 0.0017204644721423245), ('383C3F', 0.0014488121870672207), ('C4C4C4', 0.0014301693831895175), ('B4B4B4', 0.001310322786832854), ('808080', 0.0012144455097475232), ('FDFDFD', 0.0009800788324278258)]",0.10522531160115
4583,icse-icse2024,10_1145-3597503_3623334,5,1056,185,"[('FFFFFF', 0.7244215806715807), ('D1ACC0', 0.0693079443079443), ('C6DAFC', 0.029555692055692057), ('F9C6C2', 0.008102989352989353), ('FEFEFE', 0.004274160524160524), ('FAFAFA', 0.003941441441441441), ('F6F6F6', 0.0038902538902538903), ('EFEFEF', 0.0035984848484848487), ('F0F0F0', 0.003409090909090909), ('FBFBFB', 0.0030251842751842753)]",0.2419840294840283
4584,icse-icse2024,10_1145-3597503_3639210,1,372,96,"[('FFFFFF', 0.6996807795698925), ('E2E2E2', 0.042282706093189966), ('171615', 0.027861783154121862), ('EBEBEB', 0.011340725806451613), ('6974B1', 0.005656362007168458), ('374597', 0.004844310035842294), ('CDD0E5', 0.004312275985663082), ('E6E8F2', 0.002828181003584229), ('E6E6E6', 0.0024921594982078854), ('FEFEFE', 0.002128136200716846)]",0.2736335125448028
4585,icse-icse2024,10_1145-3597503_3639205,6,410,207,"[('FFFFFF', 0.7487333568987864), ('FAB7BA', 0.09199952869093908), ('F2DFCD', 0.04504536349711323), ('BFBAE0', 0.029433250854247674), ('515050', 0.009638270295746435), ('3F3E3D', 0.00404147519736067), ('E82833', 0.0032873806998939556), ('171615', 0.0027689407328855896), ('8F6943', 0.001461058088841758), ('E7232E', 0.0014492753623188406)]",0.2464003770472489
4586,icse-icse2024,10_1145-3597503_3639135,4,358,194,"[('FFFFFF', 0.39598571675401717), ('EAF2FF', 0.2912227149686114), ('EEF7E8', 0.09767897252778898), ('FEF6E4', 0.06748545758221505), ('404040', 0.008595864769913034), ('9EC4FF', 0.0075591775614813105), ('9CC3FF', 0.003815584864366757), ('9FC5FF', 0.003743592697114554), ('90B66A', 0.0028796866900881184), ('EFBA5C', 0.0024189368196740196)]",0.6019121119622186
4587,icse-icse2024,10_1145-3597503_3639086,1,504,334,"[('F2F2F2', 0.3802157589582739), ('FFFFFF', 0.34097875677216993), ('F4F4F4', 0.021647181826822546), ('F3F3F3', 0.013532458891740328), ('FDFDFD', 0.012380001900959985), ('F6F6F6', 0.012183965402528276), ('F5F5F5', 0.008708772930329817), ('F8F8F8', 0.0074850299401197605), ('FBFBFB', 0.0072177074422583405), ('FAFAFA', 0.0071167189430662485)]",0.1662686531698505
4588,icse-icse2024,10_1145-3597503_3639168,5,506,255,"[('FFFCF8', 0.5112919476090831), ('DEECDA', 0.22391691854607457), ('F9F2F7', 0.0601410524684182), ('FFFFFF', 0.04090521584127722), ('E1EFFC', 0.032062311090444086), ('484C46', 0.016833294582655197), ('8B8B8A', 0.0038363171355498722), ('8B8986', 0.0031930558784778735), ('2D2C2B', 0.0031000542509493916), ('444642', 0.0031000542509493916)]",0.3846469813221732
4589,icse-icse2024,10_1145-3597503_3639222,5,506,356,"[('FFFFFF', 0.6484378469600746), ('404040', 0.030110583114979793), ('F0F0F0', 0.02667429053603944), ('EEF6E7', 0.019529688679664255), ('F0EAF4', 0.012923568859084248), ('FFFFFE', 0.0060565350623973), ('FEFEFE', 0.005112803659457299), ('FCFCFC', 0.003230892214771062), ('F0EAF3', 0.003225340853577297), ('D1D1D1', 0.003158724519252121)]",0.2889705555802306
4590,icse-icse2024,10_1145-3597503_3639129,3,504,164,"[('FFFFFF', 0.8407980061943476), ('DAE8FC', 0.05382549361207898), ('FFF2CC', 0.020748644986449863), ('808080', 0.0021172086720867207), ('F0F0F0', 0.0017542586140147115), ('EFEFEF', 0.0013913085559427022), ('D3E2F8', 0.0013792102206736353), ('EDEDED', 0.0013550135501355014), ('666666', 0.0012098335269066977), ('EEEEEE', 0.0012098335269066977)]",0.1508783391405346
4591,icse-icse2024,10_1145-3597503_3639140,9,520,162,"[('FFFFFF', 0.5962488129154796), ('FBFBFB', 0.16193019943019943), ('E1E1E1', 0.11004273504273504), ('E6F1FC', 0.03601614434947768), ('515050', 0.005341880341880342), ('E2E2E2', 0.003466286799620133), ('4B4C4F', 0.002362298195631529), ('007B7D', 0.002255460588793922), ('494848', 0.002006172839506173), ('4D4C4C', 0.0017924976258309592)]",0.237737416904084
4592,icse-icse2024,10_1145-3597503_3639156,1,297,210,"[('FFFFFF', 0.8224306557639891), ('FF7F0E', 0.041285874619207956), ('1F77B4', 0.040612473945807276), ('000000', 0.006188872855539522), ('424242', 0.004361071027737694), ('808080', 0.002934102934102934), ('686868', 0.002725669392336059), ('E0E0E0', 0.0022126022126022125), ('081F2F', 0.0015712682379349046), ('422104', 0.0013788680455347122)]",0.1740099406766072
4593,icse-icse2024,10_1145-3597503_3639113,4,489,139,"[('FFFFFF', 0.7567933383354666), ('000000', 0.03226375954451163), ('A0A0A0', 0.028703417633990966), ('7F7F7F', 0.022700857718732988), ('0D0D0D', 0.00973944770563917), ('9F9F9F', 0.005237527769195687), ('010101', 0.0036191905371408396), ('DFDFDF', 0.003486781127245443), ('A8A8A8', 0.0028247340777684603), ('606060', 0.002398081534772182)]",0.2310249959541567
4594,icse-icse2024,10_1145-3597503_3639125,7,506,204,"[('FFFFFF', 0.6457800511508951), ('F6F8FA', 0.17452336665891652), ('95D2A4', 0.007071998759978299), ('F0F3F5', 0.00513446485313493), ('FDFDFD', 0.0048438347671084245), ('FAFBFC', 0.00482445942803999), ('F3F4F6', 0.004756645741300473), ('F2F4F7', 0.004756645741300473), ('FAFAFB', 0.0047082073936293885), ('FCFDFE', 0.004679144385026738)]",0.1074846934821305
4595,icse-icse2024,10_1145-3597503_3639190,1,456,188,"[('FFFFFF', 0.68682344158268), ('3D3D3D', 0.006847237775289287), ('FCFCFC', 0.0056224337439343035), ('000000', 0.004677584919746174), ('FEFEFE', 0.004420959313176559), ('FDFDFD', 0.004257652108995894), ('E9E9E9', 0.004222657708100037), ('EDEDED', 0.003942702500933184), ('D1D1D1', 0.003907708100037328), ('B4B4B4', 0.003849384098544233)]",0.2613848450914524
4596,icse-icse2024,10_1145-3597503_3639180,2,494,443,"[('FFFFFF', 0.8873570886758483), ('000000', 0.0191462333555716), ('8BD54D', 0.0014850896994178448), ('020202', 0.0013936995640690545), ('F3F3F3', 0.0012886009084179455), ('FEFEFE', 0.0011423766918598807), ('F5F5F5', 0.0011423766918598807), ('525252', 0.001128668171557562), ('F7FAFD', 0.0011240986647901225), ('00C1EF', 0.0010601255700459693)]",0.1006662340866937
4597,icse-icse2024,10_1145-3597503_3623308,4,504,240,"[('FFFFFF', 0.7953125), ('000000', 0.01645171957671958), ('404040', 0.010176917989417989), ('DFDFDF', 0.00333994708994709), ('A0A0A0', 0.0028604497354497356), ('BFBFBF', 0.002488425925925926), ('606060', 0.0023892195767195768), ('FEFEFE', 0.0019675925925925924), ('2C2C2C', 0.0017939814814814815), ('808080', 0.0017526455026455026)]",0.1871941137566137
4598,icse-icse2024,10_1145-3597503_3623345,3,1042,339,"[('FFFFFF', 0.7158261568687401), ('F5F5F5', 0.04589823291944808), ('FFE6CC', 0.041915082748741644), ('DAE8FC', 0.04155272082844994), ('F8CECC', 0.04057038031015916), ('D5E8D4', 0.03998437314218742), ('000000', 0.005559990714475793), ('B85450', 0.003640604917930687), ('666666', 0.0035160430078304146), ('6C8EBF', 0.0033744953827164687)]",0.2362090148851484
4599,icse-icse2024,10_1145-3597503_3623331,21,506,206,"[('F5FFFF', 0.45788403238804254), ('FFFFFF', 0.2097643808281208), ('E5FAEC', 0.14220614758816533), ('EFEBE5', 0.035294907709428607), ('F6FFFF', 0.004508998810391803), ('F7FFFF', 0.0035400437468820754), ('FFF6E8', 0.0034824820599409032), ('000000', 0.0033002033846271923), ('FFAB19', 0.002858897118078207), ('EAEFF2', 0.002120188802333167)]",0.3096435012855468
4600,icse-icse2024,10_1145-3597503_3639081,9,488,167,"[('FFFFFF', 0.7745778933935408), ('262626', 0.018516246196132326), ('95CF95', 0.01623392559144007), ('E4E4E4', 0.01569402179248061), ('8FBBD9', 0.014331991754196525), ('FFBF86', 0.01083488760184549), ('799E4F', 0.010479041916167664), ('C79D73', 0.009448316481790517), ('E2E2E2', 0.009251987827623442), ('95AF59', 0.007472759399234318)]",0.2118508883871593
4601,icse-icse2024,10_1145-3597503_3623306,1,976,244,"[('FFFFFF', 0.8228214861596345), ('BCBCBC', 0.008436072292394518), ('6E6E6E', 0.008083344531040043), ('EEEEEE', 0.005311912120397742), ('333333', 0.004614854877721042), ('000000', 0.003401303413061005), ('FEFEFE', 0.0033005240526740123), ('FDFDFD', 0.0025320814297231926), ('FBFBFB', 0.0022255442085460896), ('FCFCFC', 0.002116366568126848)]",0.1536969228701964
4602,icse-icse2024,10_1145-3597503_3639174,1,932,705,"[('FFFFFF', 0.9347669923599062), ('171615', 0.01792986941831796), ('FAFAFA', 0.015698718534076037), ('C5C5C4', 0.0011125315800687913), ('515050', 0.0011094877180166194), ('343332', 0.0010273034426079811), ('6E6E6D', 0.000878154202051563), ('A9A8A8', 0.0008172769610081272), ('E2E2E2', 0.0008157550299820412), ('8B8B8A', 0.0007320488235473168)]",0.0469546160168021
4603,icse-icse2024,10_1145-3597503_3623317,1,1014,423,"[('F3F8F1', 0.5198147915005525), ('FFFFFF', 0.20205072250898765), ('F4F9F2', 0.015618224292528711), ('F6FBF4', 0.010377178134952276), ('F2F7F0', 0.008460745776621391), ('F2F8F0', 0.006938324450599409), ('FCE5CD', 0.0057283142389525366), ('F6FAF5', 0.005359948895137111), ('FCFDFB', 0.004844703699040851), ('F7FCF5', 0.004411058420878388)]",0.7097933890077912
4604,icse-icse2024,10_1145-3597503_3639086,9,451,720,"[('FFFFFF', 0.8916974624291697), ('A0A0A0', 0.007859078590785908), ('EDD1CB', 0.007076866223207687), ('000000', 0.006747351564424735), ('E1B1B4', 0.004776422764227642), ('2D1E3E', 0.0046717171717171714), ('ABABAB', 0.003701650652870165), ('774576', 0.0034429662478442967), ('808080', 0.0023435575264843557), ('B97596', 0.0022296132052229615)]",0.0986480660261145
4605,icse-icse2024,10_1145-3597503_3639126,3,985,231,"[('FFFFFF', 0.6775572988770958), ('0000FF', 0.08023820511130156), ('F5F5F5', 0.007875711429010921), ('F6F6F6', 0.007185707693321906), ('F8F8F8', 0.005300283472872305), ('F9F9F9', 0.005036587777704529), ('D0D0D0', 0.0041971564814204405), ('F7F7F7', 0.004157602127145274), ('E1E1E1', 0.004100468059858923), ('FEFEFE', 0.004087283275100534)]",0.2653789526886005
4606,icse-icse2024,10_1145-3597503_3639093,5,344,110,"[('FFFFFF', 0.75607822410148), ('000000', 0.1119186046511628), ('404040', 0.0177061310782241), ('2C2C2C', 0.005602536997885835), ('FEFEFE', 0.002061310782241015), ('FCFCFC', 0.0017441860465116279), ('F3F3F3', 0.0016649048625792813), ('FDFDFD', 0.0015856236786469344), ('010101', 0.0012949260042283298), ('DCDCDC', 0.0012420718816067654)]",0.2295190274841436
4607,icse-icse2024,10_1145-3597503_3639208,6,248,54,"[('FFFFFF', 0.8645459976105138), ('000000', 0.005600358422939068), ('808080', 0.00492831541218638), ('D5E8D4', 0.0023148148148148147), ('757575', 0.0017174432497013142), ('AAAAAA', 0.0015681003584229391), ('BFBFBF', 0.0013440860215053765), ('FBFBFB', 0.0013440860215053765), ('FEFEFE', 0.0012694145758661887), ('FCFCFC', 0.0011947431302270011)]",0.121191756272401
4608,icse-icse2024,10_1145-3597503_3639175,3,1058,194,"[('FFFFFF', 0.171472141562567), ('012F5B', 0.0325697191744782), ('032F5B', 0.01568316021281157), ('032F59', 0.009636934110264455), ('032F5C', 0.00899382222828523), ('012F5C', 0.008925613392317736), ('04305A', 0.008545592734784557), ('012F5E', 0.006509071775183677), ('022F5B', 0.006294701147857268), ('04305B', 0.0061631555356342444)]",0.8279480833317092
4609,icse-icse2024,10_1145-3597503_3639137,5,498,372,"[('FFFFFF', 0.8145269249039168), ('000000', 0.005338558535216134), ('808080', 0.004097033294468195), ('A0A0A0', 0.0026557844280347197), ('BFBFBF', 0.0026179988772293476), ('DFDFDF', 0.002515438096471909), ('FEFEFE', 0.0022887247916396768), ('FDFDFD', 0.0020512156151487673), ('FCFCFC', 0.0018946754760979401), ('FBFBFB', 0.0016193807488016582)]",0.1652901930301853
4610,icse-icse2024,10_1145-3597503_3639098,6,456,186,"[('FFFFFF', 0.4839888700245237), ('CCE2F1', 0.03922608941709112), ('D0BFCF', 0.02941661950575363), ('FED5D5', 0.026480852669307678), ('B3B2D2', 0.02386342199584984), ('D0D8E7', 0.018923316355404642), ('D3F1E0', 0.01739058668175816), ('CCC1DD', 0.015504150160347105), ('B3C7E6', 0.014560931899641577), ('F2E3F8', 0.013464440671571402)]",0.5085479154876453
4611,icse-icse2024,10_1145-3597503_3639189,4,431,162,"[('FFFFFF', 0.8650425367362722), ('000000', 0.0035375669559737618), ('808080', 0.0024490848156741426), ('BFBFBF', 0.0021769642805992383), ('FEFEFE', 0.0017473002778493885), ('FDFDFD', 0.0016756896107244135), ('FCFCFC', 0.0014322133424994987), ('FBFBFB', 0.0014322133424994987), ('DFDFDF', 0.001246025607974564), ('606060', 0.001217381341124574)]",0.1204921085044827
4612,icse-icse2024,10_1145-3597503_3639166,1,326,213,"[('FFFFFF', 0.8774158241884847), ('000000', 0.030401221233330455), ('0E0E0E', 0.007431089605115355), ('787878', 0.0019009764106109046), ('202020', 0.0015553443359543765), ('606060', 0.0013681269621820904), ('BFBFBF', 0.0012673176070739365), ('DFDFDF', 0.0011521069155217604), ('808080', 0.0011521069155217604), ('404040', 0.0011089029061896944)]",0.1156571329819405
4613,icse-icse2024,10_1145-3597503_3639106,4,406,59,"[('000000', 0.6983802287718126), ('FFFFFF', 0.12444685647491024), ('010101', 0.012857977790765635), ('FEFEFE', 0.006470735576521666), ('020202', 0.00546881522918928), ('030303', 0.004884361693245387), ('040404', 0.003548467896802204), ('FCFCFC', 0.002421307506053269), ('060606', 0.002254320781497871), ('050505', 0.0022125741003590216)]",0.8495032144944477
4614,icse-icse2024,10_1145-3597503_3639078,6,1056,440,"[('FFFFFF', 0.6889807162534435), ('FEFEFE', 0.011890926308539945), ('A5C9E1', 0.009538567493112948), ('FCFCFC', 0.008524879476584021), ('FDFDFD', 0.0071517734159779614), ('F8F8F8', 0.006512568870523416), ('EFEFEF', 0.005933626033057852), ('FBFBFB', 0.005782971763085399), ('F9F9F9', 0.004132231404958678), ('F1F1F1', 0.003966511707988981)]",0.237000688705215
4615,icse-icse2024,10_1145-3597503_3623316,2,502,287,"[('FFFFFF', 0.5019018004636506), ('B9E0F4', 0.0925010758360287), ('EAAFD8', 0.08233963102294654), ('F9A088', 0.0702277996029818), ('FDB264', 0.0425267570831656), ('B3DE85', 0.03557893860099671), ('7FD175', 0.03246942543415189), ('323232', 0.006087149659202909), ('A6A6A6', 0.0052542443466551915), ('F4F4F4', 0.004782264669544818)]",0.4724169523994628
4616,icse-icse2024,10_1145-3597503_3639134,4,484,172,"[('EAEAF2', 0.5727705170094176), ('FFFFFF', 0.32525706323275033), ('C9A677', 0.008336536613492216), ('2CA02C', 0.005645781280030751), ('D62728', 0.005105227753219296), ('E7E7EF', 0.004216317509129349), ('D2D2D3', 0.003988083797808956), ('E6E6ED', 0.003988083797808956), ('B7B39A', 0.0035556409763597926), ('FF7F0E', 0.002858927541802806)]",0.6705866807610986
4617,icse-icse2024,10_1145-3597503_3639155,10,363,257,"[('FFFFFF', 0.6337052877555177), ('987975', 0.022853222711729963), ('F6F3F2', 0.022638839759462327), ('B6A7A5', 0.020945214436548006), ('E6E3E7', 0.019905457118049974), ('97899D', 0.019423095475447794), ('AEA0B4', 0.01861915940444416), ('BDBDBD', 0.0053488546590775106), ('6E6E6E', 0.005241663182943692), ('FBFBFB', 0.0031835868411743897)]",0.3060423835096635
4618,icse-icse2024,10_1145-3597503_3623342,4,369,282,"[('FFFFFF', 0.7183205519998462), ('E0FFFF', 0.17046262661208172), ('404040', 0.013492475350285417), ('000000', 0.007322839185838667), ('606060', 0.0011147629206788522), ('BFBFBF', 0.0009417824674700648), ('008000', 0.0008168521401526071), ('FEFEFE', 0.0006823117876568836), ('FDFDFD', 0.0005381614099828942), ('DFDFDF', 0.0005093313344480963)]",0.274346998789137
4619,icse-icse2024,10_1145-3597503_3639168,3,502,245,"[('F9F2F7', 0.18406374501992032), ('FFFCF8', 0.1727864053988129), ('F7F7F7', 0.13805187413610862), ('FFFFFF', 0.10147166436295633), ('FEF0E4', 0.05980974062931946), ('F7E3E2', 0.04067810391088707), ('171615', 0.0332466054150744), ('FFF5D2', 0.030579721928612084), ('E3F3F9', 0.01087080250426864), ('FDFAF7', 0.008821855435401251)]",0.3776485893162074
4620,icse-icse2024,10_1145-3597503_3639165,2,511,391,"[('FFFFFF', 0.8510968413571504), ('000000', 0.014439367170334482), ('BFBFBF', 0.002342330618965871), ('DFDFDF', 0.0021521413806737705), ('606060', 0.0018518425833704535), ('FEFEFE', 0.001606598565572745), ('808080', 0.0015865786457525237), ('404040', 0.0015815736657974686), ('FDFDFD', 0.0013513445878649256), ('FBFBFB', 0.0012562499687188754)]",0.1356800016015937
4621,icse-icse2024,10_1145-3597503_3639164,2,1050,137,"[('FFFFFF', 0.8094751477233229), ('787878', 0.009669794925269377), ('000000', 0.006562391379909628), ('414141', 0.005658672228015293), ('C9C9C9', 0.004553354188390685), ('DFDFDF', 0.0035036496350364962), ('FEFEFE', 0.0034410844629822732), ('FCFCFC', 0.002697254084115398), ('404040', 0.002627737226277372), ('BFBFBF', 0.0026068821689259644)]",0.1709002433090024
4622,icse-icse2024,10_1145-3597503_3639201,2,473,254,"[('FFFFFF', 0.7816750178954903), ('C9DAE2', 0.029381898087263405), ('63785B', 0.029240398861347404), ('647F94', 0.026976411246691416), ('7A7A7A', 0.019360423498859684), ('C6CFB6', 0.018836044014582744), ('EAEAEA', 0.007699222586605849), ('808080', 0.007624311231709144), ('9B9B9B', 0.0070250203925355), ('BFBFBF', 0.0011819347105924657)]",0.2138303008107074
4623,icse-icse2024,10_1145-3597503_3608139,3,502,208,"[('FFFFFF', 0.8888676064970885), ('000000', 0.005688783328225559), ('DBDBDB', 0.005688783328225559), ('646464', 0.004156451118602513), ('F2F2F2', 0.004041526202880784), ('8A8A8A', 0.004012794973950353), ('C6C6C6', 0.003993640821330064), ('8B8B8B', 0.001915415262028808), ('868686', 0.0018675298804780877), ('E6E6E6', 0.0018004903463070794)]",0.0970540913269998
